,Date,Total_Crimes
6092,2017-09-09,723
6093,2017-09-10,731
6094,2017-09-11,673
6095,2017-09-12,717
6096,2017-09-13,695
6097,2017-09-14,720
6098,2017-09-15,793
6099,2017-09-16,820
6100,2017-09-17,805
6101,2017-09-18,763
6102,2017-09-19,696
6103,2017-09-20,815
6104,2017-09-21,792
6105,2017-09-22,792
6106,2017-09-23,823
6107,2017-09-24,799
6108,2017-09-25,807
6109,2017-09-26,741
6110,2017-09-27,711
6111,2017-09-28,707
6112,2017-09-29,795
6113,2017-09-30,730
6114,2017-10-01,756
6115,2017-10-02,740
6116,2017-10-03,729
6117,2017-10-04,724
6118,2017-10-05,737
6119,2017-10-06,739
6120,2017-10-07,704
6121,2017-10-08,710
6122,2017-10-09,736
6123,2017-10-10,686
6124,2017-10-11,602
6125,2017-10-12,760
6126,2017-10-13,756
6127,2017-10-14,633
6128,2017-10-15,630
6129,2017-10-16,747
6130,2017-10-17,699
6131,2017-10-18,765
6132,2017-10-19,758
6133,2017-10-20,829
6134,2017-10-21,796
6135,2017-10-22,725
6136,2017-10-23,718
6137,2017-10-24,675
6138,2017-10-25,702
6139,2017-10-26,729
6140,2017-10-27,804
6141,2017-10-28,705
6142,2017-10-29,685
6143,2017-10-30,695
6144,2017-10-31,736
6145,2017-11-01,729
6146,2017-11-02,710
6147,2017-11-03,776
6148,2017-11-04,742
6149,2017-11-05,762
6150,2017-11-06,702
6151,2017-11-07,662
6152,2017-11-08,741
6153,2017-11-09,640
6154,2017-11-10,663
6155,2017-11-11,677
6156,2017-11-12,661
6157,2017-11-13,706
6158,2017-11-14,685
6159,2017-11-15,681
6160,2017-11-16,734
6161,2017-11-17,700
6162,2017-11-18,687
6163,2017-11-19,682
6164,2017-11-20,740
6165,2017-11-21,657
6166,2017-11-22,637
6167,2017-11-23,531
6168,2017-11-24,669
6169,2017-11-25,707
6170,2017-11-26,656
6171,2017-11-27,756
6172,2017-11-28,762
6173,2017-11-29,756
6174,2017-11-30,721
6175,2017-12-01,810
6176,2017-12-02,742
6177,2017-12-03,662
6178,2017-12-04,784
6179,2017-12-05,682
6180,2017-12-06,691
6181,2017-12-07,609
6182,2017-12-08,715
6183,2017-12-09,646
6184,2017-12-10,650
6185,2017-12-11,712
6186,2017-12-12,656
6187,2017-12-13,678
6188,2017-12-14,692
6189,2017-12-15,732
6190,2017-12-16,750
6191,2017-12-17,714
6192,2017-12-18,706
6193,2017-12-19,736
6194,2017-12-20,670
6195,2017-12-21,714
6196,2017-12-22,762
6197,2017-12-23,695
6198,2017-12-24,483
6199,2017-12-25,381
6200,2017-12-26,507
6201,2017-12-27,502
6202,2017-12-28,570
6203,2017-12-29,542
6204,2017-12-30,593
6205,2017-12-31,526
6206,2018-01-01,828
6207,2018-01-02,546
6208,2018-01-03,559
6209,2018-01-04,595
6210,2018-01-05,660
6211,2018-01-06,579
6212,2018-01-07,529
6213,2018-01-08,617
6214,2018-01-09,646
6215,2018-01-10,703
6216,2018-01-11,697
6217,2018-01-12,700
6218,2018-01-13,613
6219,2018-01-14,560
6220,2018-01-15,519
6221,2018-01-16,603
6222,2018-01-17,639
6223,2018-01-18,615
6224,2018-01-19,702
6225,2018-01-20,722
6226,2018-01-21,714
6227,2018-01-22,719
6228,2018-01-23,713
6229,2018-01-24,606
6230,2018-01-25,637
6231,2018-01-26,755
6232,2018-01-27,752
6233,2018-01-28,662
6234,2018-01-29,646
6235,2018-01-30,630
6236,2018-01-31,698
6237,2018-02-01,696
6238,2018-02-02,664
6239,2018-02-03,624
6240,2018-02-04,508
6241,2018-02-05,533
6242,2018-02-06,586
6243,2018-02-07,539
6244,2018-02-08,552
6245,2018-02-09,500
6246,2018-02-10,525
6247,2018-02-11,533
6248,2018-02-12,566
6249,2018-02-13,637
6250,2018-02-14,654
6251,2018-02-15,689
6252,2018-02-16,655
6253,2018-02-17,598
6254,2018-02-18,580
6255,2018-02-19,622
6256,2018-02-20,632
6257,2018-02-21,630
6258,2018-02-22,674
6259,2018-02-23,664
6260,2018-02-24,677
6261,2018-02-25,652
6262,2018-02-26,620
6263,2018-02-27,685
6264,2018-02-28,641
6265,2018-03-01,779
6266,2018-03-02,687
6267,2018-03-03,658
6268,2018-03-04,646
6269,2018-03-05,659
6270,2018-03-06,643
6271,2018-03-07,645
6272,2018-03-08,649
6273,2018-03-09,733
6274,2018-03-10,677
6275,2018-03-11,615
6276,2018-03-12,653
6277,2018-03-13,632
6278,2018-03-14,660
6279,2018-03-15,681
6280,2018-03-16,693
6281,2018-03-17,768
6282,2018-03-18,679
6283,2018-03-19,651
6284,2018-03-20,701
6285,2018-03-21,681
6286,2018-03-22,657
6287,2018-03-23,749
6288,2018-03-24,646
6289,2018-03-25,673
6290,2018-03-26,692
6291,2018-03-27,666
6292,2018-03-28,682
6293,2018-03-29,624
6294,2018-03-30,694
6295,2018-03-31,687
6296,2018-04-01,686
6297,2018-04-02,669
6298,2018-04-03,598
6299,2018-04-04,691
6300,2018-04-05,665
6301,2018-04-06,688
6302,2018-04-07,632
6303,2018-04-08,614
6304,2018-04-09,651
6305,2018-04-10,707
6306,2018-04-11,764
6307,2018-04-12,741
6308,2018-04-13,775
6309,2018-04-14,678
6310,2018-04-15,594
6311,2018-04-16,723
6312,2018-04-17,692
6313,2018-04-18,620
6314,2018-04-19,716
6315,2018-04-20,787
6316,2018-04-21,672
6317,2018-04-22,690
6318,2018-04-23,709
6319,2018-04-24,707
6320,2018-04-25,745
6321,2018-04-26,723
6322,2018-04-27,767
6323,2018-04-28,672
6324,2018-04-29,720
6325,2018-04-30,781
6326,2018-05-01,954
6327,2018-05-02,780
6328,2018-05-03,733
6329,2018-05-04,804
6330,2018-05-05,840
6331,2018-05-06,703
6332,2018-05-07,794
6333,2018-05-08,793
6334,2018-05-09,780
6335,2018-05-10,775
6336,2018-05-11,719
6337,2018-05-12,692
6338,2018-05-13,687
6339,2018-05-14,784
6340,2018-05-15,733
6341,2018-05-16,753
6342,2018-05-17,789
6343,2018-05-18,786
6344,2018-05-19,751
6345,2018-05-20,751
6346,2018-05-21,702
6347,2018-05-22,790
6348,2018-05-23,771
6349,2018-05-24,810
6350,2018-05-25,793
6351,2018-05-26,846
6352,2018-05-27,874
6353,2018-05-28,882
6354,2018-05-29,867
6355,2018-05-30,837
6356,2018-05-31,837
6357,2018-06-01,934
6358,2018-06-02,810
6359,2018-06-03,827
6360,2018-06-04,783
6361,2018-06-05,743
6362,2018-06-06,799
6363,2018-06-07,760
6364,2018-06-08,760
6365,2018-06-09,803
6366,2018-06-10,722
6367,2018-06-11,739
6368,2018-06-12,778
6369,2018-06-13,738
6370,2018-06-14,745
6371,2018-06-15,825
6372,2018-06-16,816
6373,2018-06-17,822
6374,2018-06-18,831
6375,2018-06-19,783
6376,2018-06-20,878
6377,2018-06-21,656
6378,2018-06-22,717
6379,2018-06-23,830
6380,2018-06-24,865
6381,2018-06-25,849
6382,2018-06-26,792
6383,2018-06-27,810
6384,2018-06-28,812
6385,2018-06-29,775
6386,2018-06-30,854
6387,2018-07-01,914
6388,2018-07-02,846
6389,2018-07-03,803
6390,2018-07-04,817
6391,2018-07-05,821
6392,2018-07-06,873
6393,2018-07-07,822
6394,2018-07-08,814
6395,2018-07-09,785
6396,2018-07-10,799
6397,2018-07-11,726
6398,2018-07-12,786
6399,2018-07-13,806
6400,2018-07-14,778
6401,2018-07-15,794
6402,2018-07-16,763
6403,2018-07-17,727
6404,2018-07-18,820
6405,2018-07-19,772
6406,2018-07-20,806
6407,2018-07-21,791
6408,2018-07-22,787
6409,2018-07-23,832
6410,2018-07-24,781
6411,2018-07-25,794
6412,2018-07-26,788
6413,2018-07-27,794
6414,2018-07-28,797
6415,2018-07-29,766
6416,2018-07-30,771
6417,2018-07-31,815
6418,2018-08-01,872
6419,2018-08-02,842
6420,2018-08-03,874
6421,2018-08-04,894
6422,2018-08-05,852
6423,2018-08-06,791
6424,2018-08-07,769
6425,2018-08-08,780
6426,2018-08-09,754
6427,2018-08-10,838
6428,2018-08-11,843
6429,2018-08-12,820
6430,2018-08-13,809
6431,2018-08-14,818
6432,2018-08-15,775
6433,2018-08-16,826
6434,2018-08-17,788
6435,2018-08-18,889
6436,2018-08-19,776
6437,2018-08-20,724
6438,2018-08-21,708
6439,2018-08-22,834
6440,2018-08-23,722
6441,2018-08-24,767
6442,2018-08-25,811
6443,2018-08-26,774
6444,2018-08-27,810
6445,2018-08-28,784
6446,2018-08-29,726
6447,2018-08-30,802
6448,2018-08-31,803
6449,2018-09-01,889
6450,2018-09-02,802
6451,2018-09-03,751
6452,2018-09-04,788
6453,2018-09-05,702
6454,2018-09-06,729
6455,2018-09-07,714
6456,2018-09-08,774
6457,2018-09-09,654
6458,2018-09-10,695
6459,2018-09-11,679
6460,2018-09-12,702
6461,2018-09-13,671
6462,2018-09-14,855
6463,2018-09-15,777
6464,2018-09-16,789
6465,2018-09-17,770
6466,2018-09-18,723
6467,2018-09-19,749
6468,2018-09-20,807
6469,2018-09-21,809
6470,2018-09-22,789
6471,2018-09-23,728
6472,2018-09-24,783
6473,2018-09-25,737
6474,2018-09-26,724
6475,2018-09-27,694
6476,2018-09-28,773
6477,2018-09-29,720
6478,2018-09-30,727
6479,2018-10-01,817
6480,2018-10-02,708
6481,2018-10-03,664
6482,2018-10-04,682
6483,2018-10-05,641
6484,2018-10-06,723
6485,2018-10-07,708
6486,2018-10-08,731
6487,2018-10-09,735
6488,2018-10-10,702
6489,2018-10-11,662
6490,2018-10-12,684
6491,2018-10-13,734
6492,2018-10-14,693
6493,2018-10-15,686
6494,2018-10-16,657
6495,2018-10-17,672
6496,2018-10-18,705
6497,2018-10-19,743
6498,2018-10-20,791
6499,2018-10-21,635
6500,2018-10-22,690
6501,2018-10-23,716
6502,2018-10-24,780
6503,2018-10-25,701
6504,2018-10-26,808
6505,2018-10-27,772
6506,2018-10-28,703
6507,2018-10-29,704
6508,2018-10-30,741
6509,2018-10-31,854
6510,2018-11-01,835
6511,2018-11-02,755
6512,2018-11-03,767
6513,2018-11-04,677
6514,2018-11-05,689
6515,2018-11-06,745
6516,2018-11-07,670
6517,2018-11-08,661
6518,2018-11-09,704
6519,2018-11-10,632
6520,2018-11-11,639
6521,2018-11-12,665
6522,2018-11-13,588
6523,2018-11-14,615
6524,2018-11-15,662
6525,2018-11-16,709
6526,2018-11-17,651
6527,2018-11-18,605
6528,2018-11-19,624
6529,2018-11-20,669
6530,2018-11-21,724
6531,2018-11-22,524
6532,2018-11-23,732
6533,2018-11-24,683
6534,2018-11-25,566
6535,2018-11-26,544
6536,2018-11-27,617
6537,2018-11-28,686
6538,2018-11-29,658
6539,2018-11-30,728
6540,2018-12-01,719
6541,2018-12-02,698
6542,2018-12-03,747
6543,2018-12-04,696
6544,2018-12-05,683
6545,2018-12-06,698
6546,2018-12-07,726
6547,2018-12-08,713
6548,2018-12-09,673
6549,2018-12-10,674
6550,2018-12-11,653
6551,2018-12-12,730
6552,2018-12-13,685
6553,2018-12-14,766
6554,2018-12-15,715
6555,2018-12-16,718
6556,2018-12-17,658
6557,2018-12-18,672
6558,2018-12-19,702
6559,2018-12-20,742
6560,2018-12-21,744
6561,2018-12-22,729
6562,2018-12-23,607
6563,2018-12-24,574
6564,2018-12-25,431
6565,2018-12-26,599
6566,2018-12-27,592
6567,2018-12-28,695
6568,2018-12-29,666
6569,2018-12-30,643
6570,2018-12-31,614
6571,2019-01-01,1003
6572,2019-01-02,645
6573,2019-01-03,748
6574,2019-01-04,759
6575,2019-01-05,789
6576,2019-01-06,660
6577,2019-01-07,671
6578,2019-01-08,690
6579,2019-01-09,620
6580,2019-01-10,681
6581,2019-01-11,780
6582,2019-01-12,669
6583,2019-01-13,569
6584,2019-01-14,629
6585,2019-01-15,686
6586,2019-01-16,692
6587,2019-01-17,647
6588,2019-01-18,662
6589,2019-01-19,515
6590,2019-01-20,488
6591,2019-01-21,549
6592,2019-01-22,621
6593,2019-01-23,656
6594,2019-01-24,601
6595,2019-01-25,581
6596,2019-01-26,527
6597,2019-01-27,518
6598,2019-01-28,517
6599,2019-01-29,491
6600,2019-01-30,337
6601,2019-01-31,456
6602,2019-02-01,749
6603,2019-02-02,714
6604,2019-02-03,591
6605,2019-02-04,731
6606,2019-02-05,644
6607,2019-02-06,630
6608,2019-02-07,666
6609,2019-02-08,636
6610,2019-02-09,746
6611,2019-02-10,635
6612,2019-02-11,616
6613,2019-02-12,655
6614,2019-02-13,628
6615,2019-02-14,734
6616,2019-02-15,729
6617,2019-02-16,675
6618,2019-02-17,614
6619,2019-02-18,581
6620,2019-02-19,602
6621,2019-02-20,624
6622,2019-02-21,690
6623,2019-02-22,702
6624,2019-02-23,642
6625,2019-02-24,543
6626,2019-02-25,588
6627,2019-02-26,602
6628,2019-02-27,642
6629,2019-02-28,591
6630,2019-03-01,731
6631,2019-03-02,655
6632,2019-03-03,549
6633,2019-03-04,539
6634,2019-03-05,538
6635,2019-03-06,622
6636,2019-03-07,604
6637,2019-03-08,712
6638,2019-03-09,617
6639,2019-03-10,608
6640,2019-03-11,691
6641,2019-03-12,622
6642,2019-03-13,685
6643,2019-03-14,671
6644,2019-03-15,730
6645,2019-03-16,763
6646,2019-03-17,606
6647,2019-03-18,648
6648,2019-03-19,636
6649,2019-03-20,683
6650,2019-03-21,687
6651,2019-03-22,699
6652,2019-03-23,688
6653,2019-03-24,645
6654,2019-03-25,635
6655,2019-03-26,659
6656,2019-03-27,689
6657,2019-03-28,680
6658,2019-03-29,670
6659,2019-03-30,663
6660,2019-03-31,629
6661,2019-04-01,767
6662,2019-04-02,652
6663,2019-04-03,674
6664,2019-04-04,661
6665,2019-04-05,698
6666,2019-04-06,739
6667,2019-04-07,700
6668,2019-04-08,737
6669,2019-04-09,687
6670,2019-04-10,652
6671,2019-04-11,739
6672,2019-04-12,765
6673,2019-04-13,749
6674,2019-04-14,534
6675,2019-04-15,715
6676,2019-04-16,701
6677,2019-04-17,689
6678,2019-04-18,623
6679,2019-04-19,648
6680,2019-04-20,727
6681,2019-04-21,643
6682,2019-04-22,722
6683,2019-04-23,736
6684,2019-04-24,694
6685,2019-04-25,758
6686,2019-04-26,756
6687,2019-04-27,625
6688,2019-04-28,603
6689,2019-04-29,709
6690,2019-04-30,722
6691,2019-05-01,790
6692,2019-05-02,692
6693,2019-05-03,784
6694,2019-05-04,691
6695,2019-05-05,773
6696,2019-05-06,783
6697,2019-05-07,693
6698,2019-05-08,754
6699,2019-05-09,727
6700,2019-05-10,794
6701,2019-05-11,695
6702,2019-05-12,626
6703,2019-05-13,780
6704,2019-05-14,716
6705,2019-05-15,755
6706,2019-05-16,736
6707,2019-05-17,772
6708,2019-05-18,754
6709,2019-05-19,772
6710,2019-05-20,795
6711,2019-05-21,724
6712,2019-05-22,767
6713,2019-05-23,771
6714,2019-05-24,837
6715,2019-05-25,866
6716,2019-05-26,823
6717,2019-05-27,745
6718,2019-05-28,743
6719,2019-05-29,731
6720,2019-05-30,739
6721,2019-05-31,827
6722,2019-06-01,891
6723,2019-06-02,730
6724,2019-06-03,702
6725,2019-06-04,763
6726,2019-06-05,783
6727,2019-06-06,733
6728,2019-06-07,817
6729,2019-06-08,878
6730,2019-06-09,801
6731,2019-06-10,794
6732,2019-06-11,768
6733,2019-06-12,708
6734,2019-06-13,694
6735,2019-06-14,799
6736,2019-06-15,823
6737,2019-06-16,718
6738,2019-06-17,741
6739,2019-06-18,704
6740,2019-06-19,793
6741,2019-06-20,725
6742,2019-06-21,773
6743,2019-06-22,815
6744,2019-06-23,807
6745,2019-06-24,808
6746,2019-06-25,774
6747,2019-06-26,790
6748,2019-06-27,748
6749,2019-06-28,839
6750,2019-06-29,860
6751,2019-06-30,801
6752,2019-07-01,879
6753,2019-07-02,761
6754,2019-07-03,798
6755,2019-07-04,797
6756,2019-07-05,886
6757,2019-07-06,811
6758,2019-07-07,766
6759,2019-07-08,824
6760,2019-07-09,737
6761,2019-07-10,828
6762,2019-07-11,762
6763,2019-07-12,781
6764,2019-07-13,886
6765,2019-07-14,786
6766,2019-07-15,810
6767,2019-07-16,749
6768,2019-07-17,793
6769,2019-07-18,753
6770,2019-07-19,795
6771,2019-07-20,820
6772,2019-07-21,769
6773,2019-07-22,782
6774,2019-07-23,775
6775,2019-07-24,735
6776,2019-07-25,795
6777,2019-07-26,809
6778,2019-07-27,820
6779,2019-07-28,826
6780,2019-07-29,807
6781,2019-07-30,772
6782,2019-07-31,710
6783,2019-08-01,879
6784,2019-08-02,866
6785,2019-08-03,858
6786,2019-08-04,837
6787,2019-08-05,801
6788,2019-08-06,776
6789,2019-08-07,770
6790,2019-08-08,813
6791,2019-08-09,791
6792,2019-08-10,796
6793,2019-08-11,798
6794,2019-08-12,704
6795,2019-08-13,760
6796,2019-08-14,784
6797,2019-08-15,803
6798,2019-08-16,769
6799,2019-08-17,808
6800,2019-08-18,756
6801,2019-08-19,777
6802,2019-08-20,724
6803,2019-08-21,717
6804,2019-08-22,746
6805,2019-08-23,777
6806,2019-08-24,813
6807,2019-08-25,761
6808,2019-08-26,723
6809,2019-08-27,727
6810,2019-08-28,744
6811,2019-08-29,768
6812,2019-08-30,759
6813,2019-08-31,770
6814,2019-09-01,867
6815,2019-09-02,770
6816,2019-09-03,671
6817,2019-09-04,676
6818,2019-09-05,629
6819,2019-09-06,766
6820,2019-09-07,728
6821,2019-09-08,716
6822,2019-09-09,766
6823,2019-09-10,715
6824,2019-09-11,740
6825,2019-09-12,778
6826,2019-09-13,812
6827,2019-09-14,760
6828,2019-09-15,776
6829,2019-09-16,803
6830,2019-09-17,759
6831,2019-09-18,744
6832,2019-09-19,777
6833,2019-09-20,809
6834,2019-09-21,750
6835,2019-09-22,649
6836,2019-09-23,761
6837,2019-09-24,747
6838,2019-09-25,707
6839,2019-09-26,701
6840,2019-09-27,664
6841,2019-09-28,694
6842,2019-09-29,706
6843,2019-09-30,744
6844,2019-10-01,851
6845,2019-10-02,721
6846,2019-10-03,722
6847,2019-10-04,707
6848,2019-10-05,716
6849,2019-10-06,665
6850,2019-10-07,729
6851,2019-10-08,706
6852,2019-10-09,726
6853,2019-10-10,642
6854,2019-10-11,720
6855,2019-10-12,724
6856,2019-10-13,694
6857,2019-10-14,677
6858,2019-10-15,733
6859,2019-10-16,727
6860,2019-10-17,669
6861,2019-10-18,701
6862,2019-10-19,712
6863,2019-10-20,718
6864,2019-10-21,708
6865,2019-10-22,656
6866,2019-10-23,694
6867,2019-10-24,707
6868,2019-10-25,742
6869,2019-10-26,551
6870,2019-10-27,697
6871,2019-10-28,657
6872,2019-10-29,628
6873,2019-10-30,565
6874,2019-10-31,584
6875,2019-11-01,815
6876,2019-11-02,658
6877,2019-11-03,709
6878,2019-11-04,659
6879,2019-11-05,628
6880,2019-11-06,654
6881,2019-11-07,656
6882,2019-11-08,674
6883,2019-11-09,702
6884,2019-11-10,646
6885,2019-11-11,486
6886,2019-11-12,538
6887,2019-11-13,569
6888,2019-11-14,572
6889,2019-11-15,745
6890,2019-11-16,649
6891,2019-11-17,696
6892,2019-11-18,674
6893,2019-11-19,671
6894,2019-11-20,714
6895,2019-11-21,659
6896,2019-11-22,715
6897,2019-11-23,693
6898,2019-11-24,690
6899,2019-11-25,683
6900,2019-11-26,670
6901,2019-11-27,630
6902,2019-11-28,502
6903,2019-11-29,640
6904,2019-11-30,656
6905,2019-12-01,694
6906,2019-12-02,701
6907,2019-12-03,683
6908,2019-12-04,731
6909,2019-12-05,691
6910,2019-12-06,730
6911,2019-12-07,693
6912,2019-12-08,665
6913,2019-12-09,693
6914,2019-12-10,663
6915,2019-12-11,599
6916,2019-12-12,648
6917,2019-12-13,724
6918,2019-12-14,676
6919,2019-12-15,646
6920,2019-12-16,614
6921,2019-12-17,655
6922,2019-12-18,645
6923,2019-12-19,674
6924,2019-12-20,710
6925,2019-12-21,734
6926,2019-12-22,674
6927,2019-12-23,676
6928,2019-12-24,613
6929,2019-12-25,510
6930,2019-12-26,601
6931,2019-12-27,677
6932,2019-12-28,628
6933,2019-12-29,683
6934,2019-12-30,610
6935,2019-12-31,536
6936,2020-01-01,865
6937,2020-01-02,627
6938,2020-01-03,681
6939,2020-01-04,630
6940,2020-01-05,616
6941,2020-01-06,682
6942,2020-01-07,618
6943,2020-01-08,640
6944,2020-01-09,625
6945,2020-01-10,621
6946,2020-01-11,557
6947,2020-01-12,567
6948,2020-01-13,643
6949,2020-01-14,652
6950,2020-01-15,638
6951,2020-01-16,667
6952,2020-01-17,576
6953,2020-01-18,556
6954,2020-01-19,499
6955,2020-01-20,612
6956,2020-01-21,579
6957,2020-01-22,625
6958,2020-01-23,584
6959,2020-01-24,652
6960,2020-01-25,658
6961,2020-01-26,603
6962,2020-01-27,687
6963,2020-01-28,672
6964,2020-01-29,611
6965,2020-01-30,610
6966,2020-01-31,700
6967,2020-02-01,787
6968,2020-02-02,661
6969,2020-02-03,738
6970,2020-02-04,641
6971,2020-02-05,625
6972,2020-02-06,550
6973,2020-02-07,692
6974,2020-02-08,621
6975,2020-02-09,560
6976,2020-02-10,624
6977,2020-02-11,632
6978,2020-02-12,622
6979,2020-02-13,539
6980,2020-02-14,577
6981,2020-02-15,588
6982,2020-02-16,613
6983,2020-02-17,596
6984,2020-02-18,656
6985,2020-02-19,570
6986,2020-02-20,592
6987,2020-02-21,655
6988,2020-02-22,678
6989,2020-02-23,652
6990,2020-02-24,593
6991,2020-02-25,509
6992,2020-02-26,593
6993,2020-02-27,562
6994,2020-02-28,649
6995,2020-02-29,582
6996,2020-03-01,708
6997,2020-03-02,581
6998,2020-03-03,627
6999,2020-03-04,614
7000,2020-03-05,579
7001,2020-03-06,702
7002,2020-03-07,584
7003,2020-03-08,628
7004,2020-03-09,567
7005,2020-03-10,559
7006,2020-03-11,576
7007,2020-03-12,625
7008,2020-03-13,667
7009,2020-03-14,613
7010,2020-03-15,582
7011,2020-03-16,521
7012,2020-03-17,568
7013,2020-03-18,522
7014,2020-03-19,465
7015,2020-03-20,486
7016,2020-03-21,433
7017,2020-03-22,372
7018,2020-03-23,389
7019,2020-03-24,420
7020,2020-03-25,431
7021,2020-03-26,412
7022,2020-03-27,423
7023,2020-03-28,459
7024,2020-03-29,495
7025,2020-03-30,439
7026,2020-03-31,386
7027,2020-04-01,501
7028,2020-04-02,370
7029,2020-04-03,500
7030,2020-04-04,442
7031,2020-04-05,400
7032,2020-04-06,447
7033,2020-04-07,453
7034,2020-04-08,441
7035,2020-04-09,419
7036,2020-04-10,411
7037,2020-04-11,443
7038,2020-04-12,376
7039,2020-04-13,391
7040,2020-04-14,360
7041,2020-04-15,405
7042,2020-04-16,396
7043,2020-04-17,421
7044,2020-04-18,455
7045,2020-04-19,335
7046,2020-04-20,489
7047,2020-04-21,412
7048,2020-04-22,422
7049,2020-04-23,431
7050,2020-04-24,426
7051,2020-04-25,392
7052,2020-04-26,420
7053,2020-04-27,387
7054,2020-04-28,452
7055,2020-04-29,418
7056,2020-04-30,416
7057,2020-05-01,539
7058,2020-05-02,482
7059,2020-05-03,482
7060,2020-05-04,427
7061,2020-05-05,426
7062,2020-05-06,458
7063,2020-05-07,411
7064,2020-05-08,437
7065,2020-05-09,461
7066,2020-05-10,468
7067,2020-05-11,440
7068,2020-05-12,447
7069,2020-05-13,510
7070,2020-05-14,463
7071,2020-05-15,541
7072,2020-05-16,572
7073,2020-05-17,435
7074,2020-05-18,491
7075,2020-05-19,458
7076,2020-05-20,526
7077,2020-05-21,489
7078,2020-05-22,523
7079,2020-05-23,546
7080,2020-05-24,562
7081,2020-05-25,638
7082,2020-05-26,573
7083,2020-05-27,558
7084,2020-05-28,547
7085,2020-05-29,574
7086,2020-05-30,916
7087,2020-05-31,1893
7088,2020-06-01,861
7089,2020-06-02,666
7090,2020-06-03,619
7091,2020-06-04,518
7092,2020-06-05,538
7093,2020-06-06,520
7094,2020-06-07,545
7095,2020-06-08,517
7096,2020-06-09,490
7097,2020-06-10,489
7098,2020-06-11,544
7099,2020-06-12,600
7100,2020-06-13,502
7101,2020-06-14,530
7102,2020-06-15,567
7103,2020-06-16,542
7104,2020-06-17,589
7105,2020-06-18,592
7106,2020-06-19,587
7107,2020-06-20,652
7108,2020-06-21,589
7109,2020-06-22,663
7110,2020-06-23,569
7111,2020-06-24,574
7112,2020-06-25,609
7113,2020-06-26,549
7114,2020-06-27,574
7115,2020-06-28,613
7116,2020-06-29,550
7117,2020-06-30,568
7118,2020-07-01,665
7119,2020-07-02,631
7120,2020-07-03,679
7121,2020-07-04,735
7122,2020-07-05,703
7123,2020-07-06,624
7124,2020-07-07,543
7125,2020-07-08,548
7126,2020-07-09,551
7127,2020-07-10,664
7128,2020-07-11,623
7129,2020-07-12,593
7130,2020-07-13,657
7131,2020-07-14,595
7132,2020-07-15,594
7133,2020-07-16,584
7134,2020-07-17,652
7135,2020-07-18,640
7136,2020-07-19,618
7137,2020-07-20,632
7138,2020-07-21,622
7139,2020-07-22,602
7140,2020-07-23,556
7141,2020-07-24,617
7142,2020-07-25,635
7143,2020-07-26,635
7144,2020-07-27,611
7145,2020-07-28,613
7146,2020-07-29,610
7147,2020-07-30,593
7148,2020-07-31,618
7149,2020-08-01,657
7150,2020-08-02,563
7151,2020-08-03,593
7152,2020-08-04,531
7153,2020-08-05,564
7154,2020-08-06,589
7155,2020-08-07,585
7156,2020-08-08,658
7157,2020-08-09,647
7158,2020-08-10,930
7159,2020-08-11,586
7160,2020-08-12,595
7161,2020-08-13,631
7162,2020-08-14,633
7163,2020-08-15,620
7164,2020-08-16,661
7165,2020-08-17,634
7166,2020-08-18,607
7167,2020-08-19,620
7168,2020-08-20,633
7169,2020-08-21,649
7170,2020-08-22,636
7171,2020-08-23,621
7172,2020-08-24,632
7173,2020-08-25,621
7174,2020-08-26,633
7175,2020-08-27,581
7176,2020-08-28,659
7177,2020-08-29,638
7178,2020-08-30,650
7179,2020-08-31,685
7180,2020-09-01,620
7181,2020-09-02,563
7182,2020-09-03,558
7183,2020-09-04,639
7184,2020-09-05,662
7185,2020-09-06,634
7186,2020-09-07,595
7187,2020-09-08,535
7188,2020-09-09,533
7189,2020-09-10,559
7190,2020-09-11,646
7191,2020-09-12,556
7192,2020-09-13,570
7193,2020-09-14,585
7194,2020-09-15,592
7195,2020-09-16,608
7196,2020-09-17,524
7197,2020-09-18,570
7198,2020-09-19,580
7199,2020-09-20,592
7200,2020-09-21,551
7201,2020-09-22,534
7202,2020-09-23,618
7203,2020-09-24,558
7204,2020-09-25,668
7205,2020-09-26,623
7206,2020-09-27,643
7207,2020-09-28,535
7208,2020-09-29,510
7209,2020-09-30,567
7210,2020-10-01,579
7211,2020-10-02,543
7212,2020-10-03,601
7213,2020-10-04,563
7214,2020-10-05,556
7215,2020-10-06,584
7216,2020-10-07,599
7217,2020-10-08,548
7218,2020-10-09,647
7219,2020-10-10,662
7220,2020-10-11,632
7221,2020-10-12,562
7222,2020-10-13,581
7223,2020-10-14,631
7224,2020-10-15,623
7225,2020-10-16,560
7226,2020-10-17,607
7227,2020-10-18,549
7228,2020-10-19,514
7229,2020-10-20,537
7230,2020-10-21,565
7231,2020-10-22,592
7232,2020-10-23,567
7233,2020-10-24,547
7234,2020-10-25,640
7235,2020-10-26,540
7236,2020-10-27,505
7237,2020-10-28,533
7238,2020-10-29,576
7239,2020-10-30,609
7240,2020-10-31,616
7241,2020-11-01,629
7242,2020-11-02,583
7243,2020-11-03,605
7244,2020-11-04,645
7245,2020-11-05,635
7246,2020-11-06,648
7247,2020-11-07,611
7248,2020-11-08,591
7249,2020-11-09,613
7250,2020-11-10,583
7251,2020-11-11,475
7252,2020-11-12,507
7253,2020-11-13,521
7254,2020-11-14,463
7255,2020-11-15,503
7256,2020-11-16,502
